GEO_ID,NAME,P002001,P002001ERR,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002013,P002014,P002015,P002016,P002017,P002018,P002019,P002020,P002021,P002022,P002023,P002024,P002025,P002026,P002027,P002028,P002029,P002030,P002031,P002032,P002033,P002034,P002035,P002036,P002037,P002038,P002039,P002040,P002041,P002042,P002043,P002044,P002045,P002046,P002047,P002048,P002049,P002050,P002051,P002052,P002053,P002054,P002055,P002056,P002057,P002058,P002059,P002060,P002061,P002062,P002063,P002064,P002065,P002066,P002067,P002068,P002069,P002070,P002071,P002072,P002073
1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",3174,null,212,2962,2918,2799,35,4,80,0,0,44,44,5,4,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",6423,null,336,6087,6010,5652,64,8,286,0,0,77,76,4,10,38,8,6,3,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",7756,null,654,7102,6996,6572,191,8,220,1,4,106,98,9,17,40,1,9,0,2,0,0,8,0,0,1,11,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824300,"Census Tract 8243, Cook County, Illinois",4814,null,380,4434,4398,136,4247,8,5,0,2,36,33,14,1,2,0,0,10,3,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824400,"Census Tract 8244, Cook County, Illinois",2317,null,262,2055,2041,1062,953,3,21,1,1,14,11,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",6740,null,459,6281,6200,5864,168,2,157,0,9,81,78,21,11,37,0,2,0,1,1,0,3,0,0,0,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",6869,null,748,6121,6016,5428,309,6,265,0,8,105,105,22,19,32,10,3,0,2,0,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824506,"Census Tract 8245.06, Cook County, Illinois",7617,null,579,7038,6963,6569,184,4,201,1,4,75,74,9,15,43,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",4214,null,349,3865,3831,3587,98,2,141,1,2,34,34,7,2,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",4394,null,454,3940,3883,3698,113,6,63,0,3,57,56,23,9,12,0,3,0,4,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",6545,null,815,5730,5629,5125,342,5,146,3,8,101,97,34,20,21,1,7,2,1,0,1,7,0,0,0,3,0,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",3962,null,890,3072,3002,2527,379,5,81,3,7,70,61,26,7,21,0,1,0,4,0,2,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",5607,null,1441,4166,4108,3112,938,6,45,0,7,58,53,29,5,13,0,4,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824800,"Census Tract 8248, Cook County, Illinois",7756,null,4110,3646,3586,1692,1833,17,29,6,9,60,49,33,5,3,0,0,5,2,1,0,0,0,0,0,0,0,11,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031824900,"Census Tract 8249, Cook County, Illinois",3079,null,440,2639,2604,589,1990,1,17,1,6,35,33,16,1,2,0,0,3,7,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825000,"Census Tract 8250, Cook County, Illinois",5103,null,909,4194,4128,3375,425,4,312,0,12,66,51,14,7,19,0,1,1,2,0,1,0,0,0,0,6,0,9,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1
1400000US17031825200,"Census Tract 8252, Cook County, Illinois",2009,null,651,1358,1328,1053,181,9,82,0,3,30,30,10,11,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",6277,null,708,5569,5504,4830,438,8,228,0,0,65,61,18,6,17,7,0,6,3,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",3872,null,338,3534,3492,3288,130,11,60,1,2,42,37,9,5,19,0,1,0,0,0,0,0,0,0,0,3,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",4056,null,308,3748,3704,3429,117,0,151,0,7,44,43,6,5,18,3,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825400,"Census Tract 8254, Cook County, Illinois",5419,null,307,5112,5069,4711,242,6,107,3,0,43,43,16,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",5583,null,198,5385,5295,602,4628,15,40,0,10,90,76,42,1,0,0,1,18,8,0,4,0,0,0,0,2,0,12,6,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",6608,null,254,6354,6242,1146,5048,5,34,0,9,112,91,40,3,9,2,0,25,8,0,4,0,0,0,0,0,0,21,8,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",3734,null,150,3584,3533,229,3245,11,42,1,5,51,46,24,4,2,0,0,8,4,3,1,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",5525,null,125,5400,5326,565,4686,9,66,0,0,74,65,31,4,4,0,1,10,4,0,5,0,0,0,0,6,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825600,"Census Tract 8256, Cook County, Illinois",5627,null,318,5309,5203,714,4394,8,67,5,15,106,95,52,2,1,0,3,26,3,1,3,0,0,3,0,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825700,"Census Tract 8257, Cook County, Illinois",4206,null,805,3401,3362,729,2587,15,21,0,10,39,36,17,2,0,0,2,9,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",3550,null,82,3468,3437,288,3136,6,6,0,1,31,31,17,3,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",5850,null,680,5170,5117,326,4767,6,10,0,8,53,44,16,1,14,0,0,4,4,2,2,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",5811,null,576,5235,5192,518,4636,10,21,2,5,43,37,15,2,0,0,1,8,2,1,7,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US17031825900,"Census Tract 8259, Cook County, Illinois",3374,null,830,2544,2487,534,1920,12,19,0,2,57,50,21,3,0,0,3,15,1,0,6,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",3334,null,906,2428,2367,352,1987,5,10,5,8,61,54,18,1,5,1,0,24,4,0,1,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",6414,null,1525,4889,4804,1368,3405,10,17,0,4,85,73,21,4,3,0,0,27,6,5,6,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",3596,null,145,3451,3391,430,2947,3,11,0,0,60,50,23,0,2,0,1,13,2,2,7,0,0,0,0,0,0,10,7,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",5873,null,876,4997,4930,1246,3655,7,19,0,3,67,65,35,4,2,0,0,12,7,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",3956,null,255,3701,3636,386,3237,3,6,0,4,65,61,24,1,2,0,0,7,5,5,13,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",4162,null,115,4047,3991,260,3716,2,10,0,3,56,41,17,2,0,0,0,16,4,1,1,0,0,0,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",3203,null,65,3138,3099,151,2929,0,15,0,4,39,32,16,0,5,0,0,4,1,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",4072,null,98,3974,3944,141,3775,2,20,3,3,30,28,12,0,1,0,1,11,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",5132,null,137,4995,4944,273,4641,2,15,0,13,51,47,8,4,1,0,0,16,9,0,4,0,0,0,0,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",5936,null,213,5723,5647,366,5265,8,8,0,0,76,63,28,8,3,0,0,15,5,1,3,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",5540,null,111,5429,5379,250,5100,15,11,0,3,50,43,23,1,1,0,0,12,2,3,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",5569,null,81,5488,5430,205,5210,8,2,0,5,58,54,25,0,0,0,0,21,3,2,2,0,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",5436,null,2123,3313,3251,680,2552,14,3,0,2,62,56,27,12,2,0,4,6,4,0,0,1,0,0,0,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",1894,null,142,1752,1716,16,1694,2,0,0,4,36,28,20,2,0,0,0,4,0,0,2,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",1643,null,32,1611,1589,7,1581,0,1,0,0,22,22,16,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",3624,null,135,3489,3430,112,3303,2,4,9,0,59,36,19,1,1,0,1,11,0,0,2,1,0,0,0,0,0,23,12,0,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",2716,null,134,2582,2556,63,2434,2,57,0,0,26,20,16,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",4140,null,818,3322,3264,274,2948,19,23,0,0,58,49,21,2,1,0,0,18,4,2,1,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",2947,null,385,2562,2538,73,2350,4,106,0,5,24,23,15,2,0,0,0,3,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",4298,null,168,4130,4102,110,3979,11,1,1,0,28,26,13,2,0,0,0,7,0,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",5382,null,2044,3338,3292,367,2913,5,5,0,2,46,39,17,2,0,0,0,7,11,0,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",3463,null,77,3386,3336,22,3305,6,0,2,1,50,39,21,0,0,0,0,12,2,0,4,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",2902,null,217,2685,2633,385,2206,11,23,0,8,52,44,18,9,1,0,0,6,4,0,3,0,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",4998,null,369,4629,4575,1575,2964,4,25,1,6,54,42,19,10,3,0,0,6,3,0,0,0,0,0,1,0,0,12,7,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",3385,null,191,3194,3140,452,2655,8,16,0,9,54,45,13,0,4,0,0,14,8,1,5,0,0,0,0,0,0,9,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",3308,null,140,3168,3130,549,2538,0,35,0,8,38,33,27,0,0,0,0,4,0,0,0,0,0,0,1,0,1,5,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",2866,null,140,2726,2690,533,2139,0,13,0,5,36,35,25,0,3,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",2605,null,62,2543,2522,290,2193,8,31,0,0,21,21,6,2,0,0,0,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",4524,null,725,3799,3758,1530,2153,7,57,0,11,41,39,15,5,1,0,2,8,4,0,3,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",5147,null,837,4310,4234,2788,1417,8,18,1,2,76,68,43,7,14,1,0,1,1,1,0,0,0,0,0,0,0,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",4844,null,572,4272,4193,3462,683,9,32,3,4,79,74,26,20,17,0,6,2,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",4290,null,578,3712,3658,2038,1574,8,30,0,8,54,50,27,11,1,0,2,5,2,0,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",4585,null,548,4037,3979,2257,1674,6,36,1,5,58,55,36,6,3,0,1,3,1,1,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",3264,null,231,3033,2967,2102,835,2,21,1,6,66,62,25,11,13,1,2,8,0,1,0,0,0,0,0,1,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",3644,null,244,3400,3318,2571,696,7,29,0,15,82,75,36,12,16,0,1,6,1,0,0,0,0,0,3,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",3843,null,300,3543,3488,1876,1560,7,38,2,5,55,48,25,2,6,0,2,4,4,1,4,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",4627,null,559,4068,3961,1131,2799,7,11,1,12,107,98,71,6,3,0,1,12,3,0,2,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",5977,null,654,5323,5165,1562,3562,7,20,1,13,158,139,117,4,6,0,0,12,0,0,0,0,0,0,0,0,0,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",6428,null,1004,5424,5357,3151,2133,2,59,0,12,67,63,27,9,9,1,6,4,1,0,3,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",8544,null,681,7863,7722,2599,5033,10,70,0,10,141,128,70,10,3,0,4,26,12,0,3,0,0,0,0,0,0,13,8,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",4187,null,319,3868,3808,3124,606,6,66,0,6,60,55,33,5,10,0,1,2,2,0,2,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",4562,null,273,4289,4164,2036,2034,1,74,0,19,125,112,67,8,21,0,1,9,1,0,4,1,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",4071,null,331,3740,3673,1234,2403,11,21,2,2,67,56,29,5,9,3,1,8,0,1,0,0,0,0,0,0,0,11,4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
