"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA","P2_005N","P2_005NA","P2_006N","P2_006NA","P2_007N","P2_007NA","P2_008N","P2_008NA","P2_009N","P2_009NA","P2_010N","P2_010NA","P2_011N","P2_011NA","P2_012N","P2_012NA","P2_013N","P2_013NA","P2_014N","P2_014NA","P2_015N","P2_015NA","P2_016N","P2_016NA","P2_017N","P2_017NA","P2_018N","P2_018NA","P2_019N","P2_019NA","P2_020N","P2_020NA","P2_021N","P2_021NA","P2_022N","P2_022NA","P2_023N","P2_023NA","P2_024N","P2_024NA","P2_025N","P2_025NA","P2_026N","P2_026NA","P2_027N","P2_027NA","P2_028N","P2_028NA","P2_029N","P2_029NA","P2_030N","P2_030NA","P2_031N","P2_031NA","P2_032N","P2_032NA","P2_033N","P2_033NA","P2_034N","P2_034NA","P2_035N","P2_035NA","P2_036N","P2_036NA","P2_037N","P2_037NA","P2_038N","P2_038NA","P2_039N","P2_039NA","P2_040N","P2_040NA","P2_041N","P2_041NA","P2_042N","P2_042NA","P2_043N","P2_043NA","P2_044N","P2_044NA","P2_045N","P2_045NA","P2_046N","P2_046NA","P2_047N","P2_047NA","P2_048N","P2_048NA","P2_049N","P2_049NA","P2_050N","P2_050NA","P2_051N","P2_051NA","P2_052N","P2_052NA","P2_053N","P2_053NA","P2_054N","P2_054NA","P2_055N","P2_055NA","P2_056N","P2_056NA","P2_057N","P2_057NA","P2_058N","P2_058NA","P2_059N","P2_059NA","P2_060N","P2_060NA","P2_061N","P2_061NA","P2_062N","P2_062NA","P2_063N","P2_063NA","P2_064N","P2_064NA","P2_065N","P2_065NA","P2_066N","P2_066NA","P2_067N","P2_067NA","P2_068N","P2_068NA","P2_069N","P2_069NA","P2_070N","P2_070NA","P2_071N","P2_071NA","P2_072N","P2_072NA","P2_073N","P2_073NA",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","2015","null","1714","null","301","null","276","null","199","null","56","null","1","null","16","null","0","null","4","null","25","null","20","null","6","null","0","null","7","null","2","null","1","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","3743","null","3326","null","417","null","388","null","200","null","146","null","2","null","29","null","0","null","11","null","29","null","21","null","8","null","2","null","0","null","0","null","4","null","0","null","3","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","8","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","4192","null","3688","null","504","null","468","null","273","null","130","null","10","null","39","null","0","null","16","null","36","null","32","null","10","null","4","null","7","null","0","null","4","null","2","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","1","null","0","null","4","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","4066","null","1682","null","2384","null","2233","null","1819","null","112","null","5","null","267","null","0","null","30","null","151","null","133","null","30","null","32","null","42","null","0","null","25","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","12","null","1","null","2","null","0","null","5","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","6","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","2912","null","1955","null","957","null","905","null","686","null","101","null","8","null","86","null","0","null","24","null","52","null","50","null","14","null","8","null","25","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","3555","null","1926","null","1629","null","1533","null","1271","null","121","null","12","null","110","null","2","null","17","null","96","null","91","null","26","null","10","null","28","null","1","null","21","null","0","null","2","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","4099","null","2333","null","1766","null","1665","null","1423","null","107","null","7","null","107","null","1","null","20","null","101","null","94","null","31","null","10","null","26","null","2","null","13","null","0","null","6","null","0","null","2","null","0","null","0","null","0","null","1","null","3","null","0","null","6","null","2","null","1","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","2717","null","1439","null","1278","null","1184","null","898","null","82","null","8","null","182","null","1","null","13","null","94","null","89","null","22","null","7","null","36","null","0","null","15","null","2","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","4","null","0","null","5","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","4148","null","2394","null","1754","null","1652","null","1348","null","154","null","4","null","136","null","0","null","10","null","102","null","91","null","15","null","7","null","38","null","0","null","24","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","11","null","1","null","4","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","3907","null","1877","null","2030","null","1919","null","1653","null","92","null","3","null","163","null","0","null","8","null","111","null","109","null","21","null","19","null","37","null","0","null","27","null","1","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","1","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","986","null","503","null","483","null","452","null","383","null","19","null","1","null","46","null","0","null","3","null","31","null","30","null","0","null","7","null","12","null","0","null","3","null","1","null","2","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","3170","null","1344","null","1826","null","1707","null","1378","null","119","null","10","null","177","null","1","null","22","null","119","null","115","null","26","null","18","null","27","null","0","null","38","null","2","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","2207","null","518","null","1689","null","1596","null","1406","null","55","null","2","null","122","null","0","null","11","null","93","null","92","null","24","null","11","null","29","null","0","null","25","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","2579","null","703","null","1876","null","1770","null","1597","null","47","null","4","null","115","null","0","null","7","null","106","null","106","null","27","null","6","null","38","null","0","null","19","null","0","null","4","null","0","null","1","null","2","null","0","null","0","null","8","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","2751","null","691","null","2060","null","1960","null","1672","null","133","null","3","null","127","null","0","null","25","null","100","null","88","null","6","null","7","null","38","null","0","null","28","null","4","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","2","null","0","null","12","null","0","null","0","null","2","null","7","null","0","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","1635","null","564","null","1071","null","998","null","888","null","44","null","0","null","53","null","0","null","13","null","73","null","71","null","14","null","8","null","37","null","0","null","10","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","4877","null","1636","null","3241","null","3044","null","2537","null","292","null","0","null","193","null","1","null","21","null","197","null","187","null","40","null","33","null","77","null","0","null","30","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","6","null","3","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","2920","null","1734","null","1186","null","1107","null","914","null","102","null","0","null","75","null","0","null","16","null","79","null","74","null","34","null","2","null","21","null","3","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","3","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","3653","null","2009","null","1644","null","1540","null","1245","null","159","null","2","null","111","null","0","null","23","null","104","null","96","null","24","null","14","null","39","null","0","null","10","null","3","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","3","null","0","null","7","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","2903","null","2001","null","902","null","849","null","557","null","212","null","3","null","62","null","1","null","14","null","53","null","50","null","12","null","13","null","6","null","0","null","14","null","0","null","3","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","2959","null","2096","null","863","null","810","null","713","null","64","null","1","null","27","null","0","null","5","null","53","null","49","null","12","null","8","null","8","null","0","null","15","null","3","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","2432","null","1283","null","1149","null","1066","null","862","null","133","null","6","null","49","null","0","null","16","null","83","null","83","null","20","null","3","null","44","null","0","null","9","null","5","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
